0.031670043,0.019002731,0.017056676,0.017766182,0.016388457,0.015163924,0.010911425,0.030725661,0.060723032,0.053512526,0.040700826,0.031640699,0.034118149,0.036503979,0.037515112,0.019572261,0.018499546,0.016697345,0.018617176,0.017507101,0.017255,0.022170074,0.029944279,0.054666298,0.070901319,0.072475353,0.039040219,0.033904812,0.036624892,0.037575246,0.016409068,0.017256501,0.033500737,0.058072719,0.061955449,0.056451752,0.053792968,0.074447795,0.073410122,0.06456072,0.062300335,0.054741996,0.047500961,0.05195759,0.053998659,0.015856815,0.022021412,0.057453976,0.087607969,0.091192777,0.052803717,0.043076532,0.071086008,0.090028159,0.077161892,0.071145013,0.067688631,0.065773814,0.06251007,0.06994162,0.018449082,0.021976263,0.061742096,0.079246355,0.091879753,0.061620882,0.036416524,0.066415546,0.097430622,0.091569235,0.079009656,0.071751454,0.066609249,0.059066433,0.055892526,0.020560294,0.02155777,0.047864865,0.074422698,0.095162121,0.065811271,0.037421268,0.065908397,0.094056342,0.093996844,0.084373696,0.068393874,0.062192118,0.063452777,0.052000675,0.021405403,0.02125419,0.051016534,0.097394125,0.098067452,0.081402066,0.047096464,0.061097301,0.080541861,0.07282715,0.077907136,0.062736283,0.062949412,0.073763795,0.053667062,0.017501676,0.029107958,0.07921694,0.102784635,0.10152321,0.096665413,0.077310721,0.076576616,0.080830801,0.059421413,0.069146523,0.065466283,0.05874943,0.081687291,0.059781956,0.017484461,0.043091741,0.097887185,0.105869212,0.101812825,0.094150967,0.084504922,0.094807046,0.098706796,0.075550578,0.071046806,0.069970964,0.060069416,0.08579671,0.063752857,0.018889207,0.061152749,0.109705224,0.110526569,0.109804447,0.076335305,0.046419039,0.072724003,0.090129933,0.068245645,0.085295128,0.069883481,0.068354142,0.08900057,0.060383729,0.017015457,0.067623374,0.11600748,0.111140403,0.113551599,0.063032318,0.037885874,0.078201073,0.105136457,0.102301413,0.094742814,0.071814121,0.07478974,0.079370009,0.057973649,0.013149347,0.048518631,0.091605792,0.102842257,0.107695137,0.05957429,0.04901697,0.087183489,0.109980893,0.106822954,0.093650959,0.083270516,0.076346466,0.069281757,0.065322091,0.012594196,0.018793961,0.045051634,0.072510513,0.091208585,0.057230952,0.059885093,0.091552146,0.106288196,0.092363155,0.08305499,0.082964059,0.077025186,0.072625494,0.088706089,0.02028228,0.025168234,0.024937507,0.020963059,0.035237418,0.044983646,0.059519344,0.083502716,0.080342424,0.072250118,0.07049439,0.058492315,0.049917247,0.055327405,0.057848251,0.030659638,0.02660607,0.027884913,0.018003977,0.013741943,0.010829367,0.017561093,0.057559345,0.080973253,0.089100766,0.080461946,0.035287446,0.03476458,0.034764364,0.025617165,1
0.053346733,0.025945891,0.020457649,0.020526345,0.022680723,0.024470107,0.021921615,0.018649175,0.02640661,0.051647524,0.058382008,0.037088082,0.0337236,0.035407875,0.037590627,0.03258379,0.017564515,0.024552764,0.052325423,0.070773227,0.059946822,0.042193008,0.050467426,0.052837962,0.05534745,0.078769419,0.074845435,0.046930693,0.03366752,0.036819292,0.019891042,0.01649793,0.034311002,0.077169295,0.091759798,0.059833256,0.051508392,0.069340101,0.086734783,0.081667061,0.072907628,0.069121336,0.05613808,0.038834888,0.040222094,0.016700827,0.016941467,0.0469084,0.096243302,0.093459953,0.057177595,0.061957327,0.067463725,0.096532587,0.098109763,0.090678799,0.078909645,0.073529021,0.058543848,0.064454666,0.019220303,0.02079038,0.059226356,0.099137362,0.093071367,0.06621189,0.062014934,0.07133637,0.093783871,0.104529987,0.088455629,0.085933133,0.078351507,0.06534129,0.055148777,0.019095756,0.028536215,0.067204993,0.095290856,0.099118631,0.086086816,0.062262962,0.068491542,0.081857094,0.086665443,0.077185004,0.080073938,0.084782577,0.067322234,0.051495299,0.0182376,0.040556738,0.081619862,0.095663386,0.099622473,0.094204024,0.081453497,0.084801912,0.075212298,0.069806001,0.077026486,0.076095022,0.092135226,0.077159269,0.05245548,0.020433687,0.058371535,0.092084052,0.096136381,0.09417827,0.072226319,0.06780271,0.092128402,0.084924064,0.078518006,0.079772756,0.080204925,0.094859812,0.08948882,0.055444792,0.017733948,0.064232092,0.099576841,0.101840374,0.071297332,0.057477809,0.064298418,0.07415347,0.064820758,0.080203871,0.076076645,0.083207527,0.096243927,0.088068031,0.055137851,0.01192738,0.044748596,0.096171717,0.102774717,0.061236925,0.06737199,0.063476172,0.091884373,0.101935263,0.080875083,0.070432486,0.091522855,0.092979343,0.072207977,0.051591141,0.013870109,0.022974924,0.062066371,0.088315629,0.05399795,0.070757816,0.072059569,0.095985801,0.115239235,0.096527225,0.087099333,0.092918865,0.081339247,0.05504024,0.051972784,0.017710916,0.017722197,0.026261397,0.04799506,0.053160385,0.062560813,0.081292734,0.097414489,0.101250203,0.095549399,0.09087472,0.084357908,0.068243751,0.046347686,0.06804455,0.038089397,0.013401566,0.014198793,0.021420786,0.027732008,0.036548743,0.060471692,0.070722826,0.07276413,0.073227926,0.073413011,0.072881861,0.059447652,0.061027975,0.087451982,0.055176268,0.037424391,0.016580082,0.013694604,0.016050758,0.016683809,0.021524331,0.051026793,0.064246366,0.067789187,0.061385761,0.047806952,0.049261123,0.062343382,0.066650254,0.056547686,0.051676405,0.035645815,0.026319874,0.024753887,0.026124588,0.034057298,0.069056153,0.079738106,0.080146157,0.059266961,0.027052922,0.030751932,0.038538178,0.047006725,1
0.033258661,0.016145383,0.021036051,0.031500446,0.053722728,0.042719573,0.027047665,0.032808763,0.033544538,0.032782759,0.034134712,0.034943887,0.033540545,0.035391633,0.037578637,0.021073542,0.015597047,0.021183822,0.048749169,0.080552074,0.076525797,0.038397883,0.044074869,0.058966665,0.050492427,0.036444377,0.031951145,0.032884293,0.034219805,0.037050951,0.021254551,0.020547749,0.023029561,0.068368372,0.089903868,0.080107258,0.043618988,0.05642835,0.08350902,0.085671634,0.067458685,0.041906604,0.033638073,0.034577232,0.040136747,0.01939267,0.023533623,0.0314901,0.074267035,0.092753838,0.094581082,0.050684192,0.060767504,0.079392736,0.091265575,0.077551245,0.065578559,0.049317369,0.035302387,0.036426747,0.019339717,0.028914355,0.056392522,0.089181106,0.097296147,0.099165593,0.068238205,0.062753454,0.068784895,0.07032868,0.064950022,0.067097988,0.068008039,0.04874792,0.039597346,0.018390953,0.045623232,0.082204434,0.099006758,0.096896093,0.093277782,0.090636882,0.089504308,0.095640689,0.06680422,0.0652988,0.058585681,0.072227032,0.056990285,0.055508038,0.018771227,0.062788475,0.09457387,0.101481781,0.09845903,0.070481232,0.06536368,0.080832206,0.089959273,0.066646724,0.079063265,0.074613021,0.072571599,0.070162881,0.045575799,0.019857146,0.066323293,0.099041437,0.107787096,0.092193257,0.050512297,0.065138749,0.085023882,0.076180795,0.075645521,0.082744213,0.077090375,0.080286802,0.086689302,0.049140946,0.017232098,0.05396626,0.102836301,0.111075324,0.077468275,0.053337069,0.065945006,0.091295147,0.092143469,0.086912405,0.072640448,0.08132422,0.092462566,0.086398729,0.050865012,0.013743988,0.034318104,0.085840523,0.105524758,0.072720964,0.058200843,0.072926348,0.094568343,0.104481764,0.081536687,0.068095331,0.093999197,0.09128388,0.070750011,0.055187304,0.012882713,0.02064714,0.041517095,0.080356888,0.074528674,0.065214388,0.086570365,0.104783207,0.108842145,0.090647655,0.08419848,0.091519287,0.084195382,0.051404912,0.071504708,0.012730928,0.013843087,0.021682446,0.045032311,0.07111415,0.075144733,0.092419475,0.097241471,0.090628312,0.088152741,0.086543409,0.084772358,0.068091448,0.05101399,0.095134985,0.013569821,0.01218901,0.015062274,0.023327685,0.037691608,0.058764981,0.076740834,0.073160704,0.073039627,0.0750574,0.080271282,0.077065597,0.055598027,0.077153312,0.103625075,0.016830417,0.015027385,0.012596237,0.018577559,0.018644815,0.020038246,0.042665414,0.061410991,0.061607402,0.066625751,0.065045534,0.05758868,0.071172194,0.092538003,0.093255102,0.033121173,0.020825625,0.017144785,0.018983438,0.018524729,0.054487156,0.07044991,0.078510999,0.078684965,0.061866071,0.06186876,0.064056528,0.078570088,0.081761007,0.08717342,1
0.049436569,0.020900979,0.019418975,0.02809991,0.038211368,0.035488809,0.027734963,0.01961132,0.033216099,0.073440405,0.047975829,0.013992115,0.014132444,0.019241311,0.030273636,0.035517672,0.017149141,0.023353175,0.047830089,0.079377787,0.074779083,0.056381368,0.053501187,0.05348897,0.059363669,0.087054391,0.059123951,0.016295409,0.015371659,0.015692583,0.023665667,0.017658299,0.022716816,0.050710064,0.091754838,0.087766215,0.045238495,0.064661186,0.083841185,0.07413326,0.066744521,0.065867575,0.035170782,0.028218944,0.023268111,0.02070385,0.01899634,0.022950032,0.070624282,0.104914719,0.086470525,0.055233995,0.07176632,0.090843046,0.094244919,0.080989227,0.068727928,0.059791837,0.061321809,0.053574377,0.020075786,0.023299079,0.029852052,0.083186671,0.103387588,0.084053067,0.063833068,0.070324072,0.090935232,0.104251795,0.091115097,0.078755193,0.073494702,0.061784536,0.082539182,0.019220998,0.023912299,0.043710818,0.087845806,0.100120942,0.096827818,0.063629253,0.061890613,0.094702492,0.106561824,0.088562889,0.081789818,0.077505273,0.060835284,0.070953995,0.017413459,0.028160035,0.059149515,0.090269299,0.099655038,0.104003535,0.078471818,0.070139436,0.076009886,0.083004932,0.077317517,0.077691516,0.078907339,0.061684009,0.062407954,0.01453733,0.037655167,0.079980323,0.098099069,0.098935754,0.094497054,0.084353495,0.090273276,0.084688201,0.070654123,0.078275129,0.078625335,0.085788988,0.062513592,0.060428033,0.011711305,0.039741985,0.088652345,0.107018663,0.093997083,0.059032787,0.056050885,0.079575553,0.088756535,0.075383877,0.083888386,0.081386735,0.095769132,0.065893238,0.064711147,0.011755474,0.02591715,0.079419005,0.106828697,0.080347022,0.060087592,0.069384017,0.073422507,0.065222073,0.078520132,0.078006551,0.08142116,0.099709047,0.062514861,0.071006395,0.017144196,0.0181086,0.049076277,0.0905345,0.064684954,0.07094412,0.069953223,0.090580212,0.100966657,0.075026136,0.067345725,0.086293863,0.087575931,0.052574399,0.074221737,0.029511151,0.015687871,0.024797488,0.04820552,0.052744853,0.061918592,0.073180843,0.098982482,0.110492296,0.084623589,0.080540425,0.086193289,0.071323177,0.045216718,0.085657386,0.049765727,0.020136513,0.014577081,0.023093284,0.030244312,0.046530587,0.077582242,0.090507899,0.093464589,0.089345353,0.087671478,0.077047675,0.052644946,0.060613419,0.097451004,0.052252921,0.043869584,0.02302238,0.017235812,0.01927677,0.019724397,0.04220411,0.060033875,0.067173119,0.069154445,0.070839708,0.064258521,0.059169033,0.077853221,0.086298252,0.050594174,0.049543873,0.03968492,0.028108343,0.027780513,0.028204481,0.054338174,0.074117986,0.073207154,0.062560026,0.039568478,0.042151693,0.053297723,0.057058712,0.050743796,1
0.022115285,0.01427009,0.01620169,0.016091576,0.01673089,0.016557235,0.010323289,0.023279817,0.071835814,0.084293366,0.081598116,0.034344036,0.035598001,0.038691637,0.038456427,0.014788453,0.018027663,0.017621663,0.017831696,0.017421665,0.01624789,0.019414081,0.022333119,0.054890505,0.081786638,0.079087898,0.038092478,0.042034072,0.037723826,0.034910923,0.015391771,0.016365612,0.020264337,0.028826691,0.034132667,0.045950254,0.06519959,0.073610852,0.071803463,0.069162634,0.066617422,0.062612702,0.068949697,0.072208561,0.06498857,0.016597472,0.015490105,0.041381934,0.073243634,0.077229035,0.077607927,0.072936932,0.085133284,0.080412644,0.072803328,0.070597833,0.070560623,0.063586189,0.073771235,0.08601644,0.017856309,0.019305148,0.056533359,0.100010063,0.096761239,0.070331455,0.051471319,0.082965824,0.092046925,0.081377978,0.073054659,0.073444627,0.07046371,0.064371494,0.074510564,0.018526008,0.020179317,0.051916919,0.094362097,0.101748535,0.0620661,0.049363675,0.080478298,0.105220669,0.09171573,0.077609246,0.074471373,0.074290959,0.066045498,0.065858086,0.019608961,0.019304193,0.045051169,0.079312261,0.091556318,0.064583283,0.042472596,0.073367703,0.105204234,0.098250609,0.083613104,0.075726839,0.073544446,0.066109835,0.062029602,0.020456383,0.0213049,0.033751757,0.071086597,0.097766961,0.06780289,0.034535215,0.066242862,0.100343233,0.096132965,0.084280423,0.066698377,0.078798482,0.070058768,0.059046543,0.017138621,0.021707861,0.042693627,0.101924553,0.108704732,0.082792236,0.045184608,0.069804401,0.087988366,0.075025904,0.074114048,0.058851073,0.087448778,0.074713251,0.057088237,0.015619359,0.020194339,0.084327687,0.126017918,0.117826374,0.100096746,0.077836008,0.077561322,0.076971965,0.060598189,0.070089529,0.061900886,0.079529926,0.082804689,0.0561281,0.011739577,0.027522459,0.100675996,0.130747044,0.117761812,0.095314529,0.083365668,0.098881782,0.091508714,0.054760276,0.068643444,0.065795077,0.074288075,0.089531534,0.056453875,0.009766105,0.028219524,0.093580976,0.108354555,0.109523665,0.071446073,0.042476421,0.080905621,0.097418925,0.070763893,0.07269219,0.063098096,0.082195774,0.084755695,0.066917124,0.017194803,0.014358626,0.05589906,0.095512856,0.100606835,0.05572531,0.037565996,0.077817776,0.091345955,0.086799165,0.071155974,0.068550025,0.089141218,0.075204864,0.084226462,0.024248225,0.018385755,0.016172579,0.040579117,0.065739535,0.046305558,0.049295976,0.089594535,0.107057703,0.09388782,0.081660936,0.073918432,0.060389438,0.038216034,0.041203476,0.026164756,0.028388341,0.027299731,0.01529388,0.011790157,0.019303089,0.032815962,0.049525584,0.06684368,0.061368228,0.042570693,0.03047741,0.024200357,0.025030028,0.025776158,1
0.032539128,0.015426494,0.015525633,0.017309026,0.017272741,0.019271874,0.022258129,0.023560975,0.028451311,0.059732451,0.077622174,0.086892432,0.038608992,0.014940721,0.032265602,0.021555909,0.015010796,0.023237101,0.042643388,0.05063511,0.057950396,0.064514401,0.070993549,0.070843641,0.067196548,0.065486904,0.063363456,0.048945646,0.054647813,0.061413512,0.016321421,0.01947486,0.053936476,0.085894998,0.078153865,0.06186525,0.066263418,0.083844056,0.076423369,0.071214141,0.068799153,0.068100074,0.06247225,0.059221878,0.077966959,0.016442462,0.029323442,0.074521194,0.099616874,0.070242318,0.0457277,0.064650414,0.08941331,0.087830857,0.079584595,0.074160664,0.074168334,0.069370557,0.057203617,0.061859613,0.01610397,0.032343357,0.07830284,0.093254005,0.058617928,0.05502749,0.051900125,0.094056663,0.099341931,0.087880359,0.077911862,0.075959166,0.072610075,0.061334025,0.056870688,0.016060857,0.029141485,0.065536884,0.088497351,0.060446183,0.054840685,0.05014571,0.090587426,0.099474525,0.095296237,0.081398746,0.077101855,0.07325713,0.0608404,0.056011874,0.018154154,0.02530653,0.080692605,0.093300567,0.063633513,0.053915593,0.058210446,0.089856085,0.098861113,0.091907399,0.077568416,0.079036876,0.07690647,0.060208873,0.055399638,0.01739574,0.03914501,0.098364729,0.09874181,0.08514591,0.056432219,0.058464322,0.081561919,0.073898878,0.079957238,0.063816283,0.088898066,0.082994837,0.059843142,0.055075248,0.014753967,0.057076848,0.102870465,0.100017143,0.098314017,0.08157677,0.070833498,0.068877324,0.056760353,0.076845104,0.065892875,0.086303275,0.087182161,0.060556815,0.055598574,0.01229335,0.063309386,0.102847099,0.099275447,0.094521912,0.080928493,0.089883118,0.078444329,0.051583347,0.078334269,0.070293055,0.078433567,0.091971758,0.063961043,0.055427205,0.00958806,0.051512616,0.100627627,0.103386842,0.075833158,0.04488665,0.062931923,0.090689147,0.061720921,0.078700328,0.071869062,0.078384256,0.095687166,0.064643088,0.05433374,0.011100616,0.024662706,0.08527964,0.099220185,0.056891833,0.056791999,0.044032912,0.078805955,0.077285259,0.074930214,0.063502465,0.083954185,0.087670378,0.060248482,0.049627893,0.019477968,0.008531704,0.033531352,0.084090342,0.05901335,0.06810601,0.059983499,0.096324394,0.100793139,0.080630445,0.067990837,0.088532166,0.079150449,0.054652551,0.062470834,0.025208893,0.020410797,0.017820065,0.025329072,0.029932811,0.050468138,0.066896985,0.094943384,0.10119585,0.093470086,0.087836433,0.082451422,0.069864122,0.04035557,0.045319287,0.027824196,0.027435629,0.028423403,0.020523642,0.016155433,0.015260198,0.024669632,0.04599085,0.071663606,0.071449682,0.063507279,0.062937648,0.036199914,0.02265146,0.023103652,1
0.059926891,0.046934236,0.019535269,0.017715625,0.019358948,0.024039175,0.020270783,0.029649775,0.064355851,0.089121248,0.074495121,0.05303471,0.05813789,0.063321587,0.032486626,0.05364013,0.021604224,0.020572155,0.036720197,0.056135484,0.055177725,0.049799584,0.063631332,0.069392963,0.071369933,0.074552229,0.04344607,0.03404247,0.046627048,0.042059845,0.035570054,0.017655828,0.029359908,0.062087883,0.089702486,0.076249099,0.04838277,0.076140843,0.096160903,0.092212821,0.081505852,0.074281068,0.059825332,0.063566885,0.07016259,0.019357954,0.021126145,0.027797247,0.064171207,0.100122366,0.080321043,0.053139923,0.072355324,0.100609609,0.105179215,0.092099156,0.083856307,0.077799894,0.06414513,0.086317098,0.01775967,0.023164395,0.022341693,0.082362692,0.111572952,0.085916367,0.05120583,0.072716176,0.096675977,0.11017417,0.088878604,0.083056919,0.080130619,0.06300128,0.069941965,0.020089313,0.02034221,0.023339901,0.085474161,0.109869136,0.096755669,0.065901283,0.074767917,0.083765337,0.088303487,0.077870226,0.074710018,0.085658843,0.070306717,0.064370503,0.020179931,0.018499341,0.034431979,0.092890639,0.109352476,0.103804831,0.088917804,0.079119504,0.083081675,0.073248447,0.081964178,0.07874362,0.091242848,0.081312047,0.064508638,0.019051884,0.019874192,0.05616568,0.104884415,0.104287427,0.102995536,0.08264444,0.076482738,0.096699724,0.08021677,0.084391053,0.082073698,0.090018405,0.085745676,0.062518055,0.01453143,0.020586695,0.067484273,0.104006342,0.103445852,0.090171201,0.05393243,0.060559322,0.066464876,0.061660153,0.075985756,0.072403552,0.084106228,0.073441967,0.059728527,0.011067103,0.017002977,0.064867926,0.102557907,0.100169246,0.074061416,0.045813258,0.078192641,0.088759493,0.084233664,0.062007876,0.068949747,0.08035862,0.056936863,0.056090446,0.017692069,0.010311858,0.042950023,0.088446205,0.094978984,0.064934116,0.051453969,0.07670169,0.101675459,0.105519974,0.080434693,0.083504867,0.065384589,0.042484843,0.064828549,0.033424901,0.009947697,0.022566845,0.060211868,0.077446182,0.054400164,0.05259337,0.07771044,0.095992145,0.095601217,0.087312912,0.075659208,0.056385634,0.048200106,0.079759819,0.047515862,0.013500664,0.012475365,0.02430504,0.036795858,0.039871592,0.044576169,0.06693746,0.069436598,0.065384144,0.061002967,0.05716278,0.05189911,0.064000656,0.055170981,0.052457949,0.033927899,0.011364092,0.013073698,0.019739622,0.020846725,0.018474308,0.034341589,0.053401459,0.061990868,0.057696608,0.056397186,0.071260081,0.078831738,0.046490047,0.053310474,0.050527226,0.032839492,0.018091969,0.015894374,0.023185235,0.024009057,0.046600495,0.068107358,0.060565843,0.053097821,0.057297996,0.069766218,0.076948074,0.060131416,1
0.055977276,0.031098125,0.012222064,0.010634185,0.010545708,0.01587932,0.015892376,0.030976609,0.08930725,0.087844742,0.052803308,0.036723933,0.034574372,0.082814523,0.104259797,0.035710132,0.010702803,0.01403109,0.014567129,0.015051233,0.021309893,0.01925764,0.019780211,0.057375093,0.090725798,0.089576678,0.047562161,0.038616179,0.078888622,0.103373506,0.016949143,0.014155639,0.018907048,0.028010153,0.042157934,0.045806304,0.055124807,0.056224718,0.05484089,0.06588541,0.077041783,0.051729563,0.04161596,0.065917845,0.075754313,0.014088793,0.01780111,0.027306217,0.068846899,0.084898209,0.07780814,0.068433092,0.07828635,0.084913084,0.07404422,0.068678918,0.063640554,0.06322342,0.078667253,0.06616866,0.014188108,0.018455132,0.041050314,0.078380339,0.097183242,0.08584399,0.049366537,0.075089251,0.094552675,0.088114884,0.081414615,0.076030661,0.063832076,0.071929829,0.094658868,0.015890795,0.02104058,0.029474995,0.059975895,0.105566785,0.084219497,0.053363123,0.078226478,0.102447329,0.103185652,0.09351528,0.084222087,0.078618349,0.059345636,0.079004811,0.018166519,0.021689285,0.021240761,0.075591432,0.113555252,0.087988652,0.051453641,0.065666703,0.098279201,0.108390222,0.098686143,0.086674311,0.08095571,0.063542228,0.069822956,0.018844902,0.019121985,0.024357438,0.084983718,0.10772102,0.092245402,0.055821613,0.066355328,0.093831685,0.105099809,0.093766913,0.082996752,0.084930409,0.065682346,0.069154145,0.017914089,0.017861159,0.036755955,0.089477325,0.106750146,0.099641563,0.07638701,0.074908857,0.08172852,0.082343597,0.08268031,0.075127685,0.092866461,0.072472235,0.062372208,0.015588516,0.018381943,0.057342823,0.102803528,0.103839294,0.101439833,0.090598854,0.08774701,0.082839226,0.071552013,0.081713444,0.075597502,0.091134543,0.080307129,0.057056995,0.012331257,0.017774881,0.065653648,0.101990315,0.099048041,0.091781393,0.05347118,0.067159752,0.095114064,0.075829032,0.078221523,0.071600599,0.086204018,0.081158998,0.052361141,0.017370745,0.011812084,0.051098029,0.086681633,0.08723835,0.065079949,0.050556452,0.068696752,0.067650052,0.063417954,0.068076601,0.063390292,0.081467619,0.062673966,0.058354699,0.035790451,0.009316991,0.023054788,0.061503672,0.078114381,0.053316805,0.042972114,0.073424694,0.086509996,0.090393395,0.066055598,0.07066568,0.06630071,0.051087264,0.071999245,0.052667718,0.027991561,0.013709477,0.02438774,0.036524143,0.032274254,0.04399254,0.073817138,0.088742029,0.081106614,0.068957866,0.064405224,0.055452034,0.062063725,0.050202052,0.054382928,0.051569189,0.033357622,0.019901971,0.020569078,0.023159983,0.030486144,0.044929815,0.050320267,0.048923158,0.046951401,0.052730604,0.067451121,0.075600367,0.041937166,1
0.061228023,0.043537297,0.019389014,0.020414294,0.022602648,0.022246603,0.021521533,0.02141579,0.0176484,0.016100204,0.014037528,0.020017779,0.031230546,0.04682744,0.051050964,0.052018299,0.018532976,0.01993456,0.026542784,0.048231851,0.06420091,0.047362581,0.030369146,0.028771445,0.047419354,0.037838693,0.020431486,0.0198047,0.06847109,0.093722675,0.03225674,0.017015547,0.023694332,0.027739187,0.056212431,0.090165812,0.081038932,0.043281484,0.062329019,0.066170089,0.074317196,0.059240844,0.036415242,0.088139628,0.109904586,0.017218358,0.021817796,0.022020402,0.025504297,0.085208564,0.107226406,0.080792308,0.051682479,0.073755721,0.094079494,0.082956462,0.064949128,0.045604445,0.081577384,0.10578538,0.016539344,0.020425222,0.021093143,0.035889259,0.104567715,0.110147081,0.082947625,0.055163141,0.073312246,0.101361767,0.098427506,0.080733753,0.069302899,0.067360043,0.079093113,0.01634026,0.021656756,0.032252151,0.072097565,0.112663204,0.107134461,0.09657417,0.056297243,0.074354112,0.097185569,0.09316729,0.078238717,0.085362063,0.065697294,0.072202979,0.012778592,0.020448819,0.055692486,0.101871543,0.111391207,0.104762069,0.102671537,0.080819479,0.074212963,0.074510225,0.075795165,0.066754176,0.082039959,0.072332099,0.057747809,0.011407168,0.017689986,0.072078501,0.103403783,0.107738868,0.103018664,0.080238097,0.077919688,0.093420376,0.092154626,0.073400677,0.08639374,0.079160913,0.078519308,0.057980579,0.013854738,0.013431903,0.062572658,0.105193015,0.106271413,0.0849023,0.050189247,0.061898028,0.077272337,0.075198431,0.081414797,0.095810024,0.086451394,0.09105327,0.063475267,0.01583313,0.012052204,0.047522762,0.096941811,0.103205879,0.064851777,0.064942805,0.076513833,0.088233809,0.073198373,0.080714138,0.086764103,0.089619214,0.099165163,0.064251463,0.024865817,0.010187337,0.023655868,0.059373927,0.081502726,0.053624506,0.06688635,0.083879927,0.106169586,0.092478271,0.064080914,0.076738541,0.089667368,0.082557393,0.057820348,0.039133342,0.011948718,0.01270607,0.024320422,0.042638972,0.049255428,0.070196554,0.094873783,0.106936364,0.095646176,0.081109054,0.088198035,0.080381276,0.056920606,0.063473145,0.051477543,0.028312992,0.011683119,0.014588092,0.021198586,0.02610208,0.049021213,0.071707376,0.07747381,0.078535109,0.0815151,0.079301772,0.062961233,0.049601025,0.080576923,0.056842627,0.054334264,0.036102473,0.022119738,0.022804785,0.020105161,0.042524376,0.055365507,0.060163956,0.057397411,0.058054441,0.058476904,0.054762739,0.063275576,0.077070721,0.055521411,0.055704676,0.051673578,0.036758048,0.031152379,0.032393445,0.058810668,0.070577335,0.070618179,0.05453065,0.04440824,0.059795663,0.074609152,0.077161896,0.040840789,1
0.059069163,0.040189892,0.018025827,0.021022431,0.021178164,0.023848503,0.022121928,0.028862671,0.053529142,0.058249837,0.046507176,0.038224947,0.034862506,0.083101309,0.107045225,0.045578347,0.016057132,0.019418286,0.028526668,0.055195416,0.060891359,0.049973403,0.040770283,0.056627678,0.068703803,0.074327532,0.050850915,0.038879024,0.079624749,0.105972205,0.021367596,0.016575272,0.021952047,0.038704628,0.062422625,0.09027343,0.072800098,0.044246657,0.076964351,0.085221305,0.073567982,0.06213678,0.045703609,0.066128411,0.076977529,0.014451406,0.019988197,0.023708492,0.026582654,0.073012522,0.102066035,0.079750045,0.048287816,0.079758695,0.101947817,0.092801666,0.081586146,0.071127097,0.063447233,0.069952473,0.015254286,0.021099336,0.022234053,0.026217406,0.095478299,0.112074639,0.087856495,0.048511877,0.081643945,0.099334554,0.104012767,0.086381,0.078455124,0.068124538,0.063542677,0.016858829,0.020746439,0.021267397,0.034191114,0.100393923,0.111705543,0.102957479,0.061616174,0.073983572,0.084913201,0.092622491,0.079868753,0.073699319,0.076058316,0.05598769,0.016709681,0.022249095,0.027886581,0.064258007,0.112358826,0.109503809,0.106875102,0.088878427,0.082012328,0.084334115,0.072430633,0.077053137,0.071208065,0.085023705,0.064951769,0.013233695,0.019650229,0.040658885,0.091284835,0.113158855,0.105714304,0.101586405,0.07282931,0.082202992,0.099138155,0.078153909,0.078735694,0.075199614,0.08948541,0.077732815,0.01118893,0.01305999,0.04810334,0.098924077,0.108232298,0.106084871,0.075626129,0.052552128,0.071229707,0.069590205,0.065943754,0.077839541,0.074053502,0.092445651,0.07274382,0.012974037,0.010420536,0.0372849,0.095575869,0.103719761,0.100998223,0.060266824,0.060134061,0.093128544,0.098202285,0.092613576,0.071962323,0.07504756,0.08735141,0.056587383,0.019882002,0.011285883,0.023589088,0.076083527,0.09586924,0.095079025,0.052062309,0.059924038,0.099239434,0.107788784,0.101861719,0.081577926,0.081303896,0.070777005,0.046031664,0.026866808,0.010553769,0.017083851,0.043937131,0.070305637,0.074118245,0.046809753,0.066266432,0.101735119,0.097356522,0.084191546,0.078309262,0.073835041,0.054076985,0.057895376,0.041385107,0.01315306,0.012273989,0.0191087,0.030166671,0.041115041,0.047744315,0.067775857,0.078305713,0.067200166,0.061186439,0.061506889,0.056119701,0.050282284,0.072935041,0.052078398,0.024746669,0.012122623,0.011943958,0.019278545,0.019873371,0.019854087,0.037330359,0.052399834,0.055197318,0.05364306,0.05575941,0.060125983,0.066841537,0.04651658,0.055543194,0.046182019,0.028129887,0.016144237,0.018947067,0.022127046,0.027526914,0.060501244,0.066678662,0.070743635,0.055425577,0.056084967,0.071312654,0.07796284,0.044810551,1
